,sensor_time,AverageFriction,AverageTorque,LockDegree,MaxLockPosition,MinLockPosition,PowerCurrent,PowerVoltage,ProdSpeed,Tboard,Tcpu,Tplate,Twindings,stsClosureOK
83689,2022-07-05 13:36:31,-324.9532807399347,2009.0003137468264,10.001537903518315,174.02956111715633,173.9916575988393,0.6031597423978301,396.57508401123374,12.706423711992102,26.78454741596596,27.588752177700343,29.87708424005029,28.46863484694618,1.040261153427636
83690,2022-07-05 13:36:32,-324.95359220166847,2009.000311655181,10.001527650828194,174.02936404304197,173.99171321484707,0.6030578152237069,396.5752425915165,12.29653907611646,26.78451369144839,27.58871739498645,29.877062529216435,28.468614345068268,1.0399927457381215
83691,2022-07-05 13:36:33,-324.95390366340223,2009.0003095635352,10.001517398138072,174.02916696892757,173.9917688308548,0.6029558880495838,396.57540117179934,11.886654440248094,26.78447996693081,27.58868261227255,29.87704081838258,28.468593843190355,1.039724338048604
83692,2022-07-05 13:36:34,-324.954215125136,2009.0003074718895,10.00150714544795,174.0289698948132,173.99182444686252,0.6028539608754606,396.5755597520821,11.476769804379728,26.78444624241324,27.588647829558653,29.877019107548723,28.46857334131245,1.039455930359086
83693,2022-07-05 13:36:35,-324.9545265868698,2009.0003053802443,10.001496892757828,174.02877282069883,173.99188006287028,0.6027520337013357,396.5757183323649,11.066885168504086,26.784412517895667,27.588613046844756,29.876997396714863,28.468552839434533,1.0391875226695682
83694,2022-07-05 13:36:36,-324.9548380486036,2009.0003032885984,10.001486640067707,174.0285757465845,173.991935678878,0.6026501065272125,396.5758769126477,10.65700053263572,26.784378793378096,27.58857826413085,29.876975685881007,28.46853233755662,1.0389191149800503
83695,2022-07-05 13:36:37,-324.9551495103373,2009.0003011969527,10.001476387377584,174.02837867247007,173.99199129488574,0.6025481793530894,396.5760354929304,10.247115896767356,26.784345068860524,27.58854348141696,29.87695397504715,28.46851183567871,1.0386507072905324
83696,2022-07-05 13:36:38,-324.9554609720711,2009.000299105308,10.001466134687462,174.0281815983557,173.9920469108935,0.6024462521789662,396.5761940732132,9.837231260891713,26.78431134434295,27.588508698703052,29.87693226421329,28.4684913338008,1.0383822996010146
83697,2022-07-05 13:36:39,-324.95577243380484,2009.0002970136625,10.00145588199734,174.02798452424133,173.99210252690122,0.602344325004843,396.576352653496,9.427346625023349,26.784277619825374,27.58847391598916,29.876910553379435,28.46847083192289,1.0381138919114967
83698,2022-07-05 13:36:40,-324.95608389553865,2009.0002949220168,10.001445629307218,174.02778745012694,173.99215814290895,0.6022423978307181,396.5765112337788,9.01746198915498,26.784243895307803,27.58843913327526,29.87688884254558,28.468450330044973,1.0378454842219789
